time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
28776;A;6;20,0;20,0;14,0;0,75;27,974999999999998;37,3;
28776;A;7;0,0;0,0;13,0;0,9988992088063297;32,26444444444444;32,3;1,5333333333333334
28800;U;0;20,0;20,0;11,0;0,9140384615384615;47,529999999999994;52,0;0,13333333333333333
28800;U;1;20,0;20,0;12,0;0,7396666666666665;55,47499999999999;75,0;0,13333333333333333
28800;U;2;20,0;20,0;8,0;0,8905600238308014;33,217888888888886;37,3;0,13333333333333333
28800;U;4;20,0;20,0;9,0;0,6625961538461537;34,45499999999999;52,0;0,13333333333333333
28800;U;5;20,0;20,0;10,0;0,8281089743589743;43,06166666666667;52,0;0,13333333333333333
28800;U;6;20,0;20,0;14,0;0,7535746201966042;28,10833333333333;37,3;0,13333333333333333
28800;U;7;0,0;0,0;13,0;0,9988992088063297;32,26444444444444;32,3;0,0
28826;D;0;20,0;20,0;11,0;0,9168162393162392;47,67444444444444;52,0;0,14444444444444446
28826;D;1;20,0;20,0;12,0;0,7415925925925925;55,61944444444443;75,0;0,14444444444444446
28826;D;2;20,0;20,0;8,0;0,8944325290437891;33,36233333333333;37,3;0,14444444444444446
28826;D;4;20,0;20,0;9,0;0,6653739316239314;34,59944444444444;52,0;0,14444444444444446
28826;D;5;20,0;20,0;10,0;0,8308867521367522;43,20611111111111;52,0;0,14444444444444446
28826;D;6;20,0;20,0;14,0;0,7574471254095919;28,252777777777776;37,3;0,14444444444444446
28826;D;7;0,0;0,0;;;;;0,0
29100;U;0;20,0;20,0;11,0;0,9460897435897435;49,196666666666665;52,0;1,5222222222222224
29100;U;1;20,0;20,0;12,0;0,7618888888888887;57,14166666666666;75,0;1,5222222222222224
29100;U;2;20,0;20,0;8,0;0,9352427762883528;34,88455555555556;37,3;1,5222222222222224
29100;U;4;20,0;20,0;9,0;0,6946474358974358;36,12166666666666;52,0;1,5222222222222224
29100;U;5;20,0;20,0;10,0;0,8601602564102565;44,72833333333334;52,0;1,5222222222222224
29100;U;6;20,0;20,0;14,0;0,7982573726541555;29,775;37,3;1,5222222222222224
29400;U;0;20,0;20,0;11,0;0,9781410256410256;50,86333333333333;52,0;1,6666666666666667
29400;U;1;20,0;20,0;12,0;0,784111111111111;58,80833333333332;75,0;1,6666666666666667
29400;U;2;20,0;20,0;8,0;0,9799255287459041;36,55122222222222;37,3;1,6666666666666667
29400;U;4;20,0;20,0;9,0;0,7266987179487179;37,78833333333333;52,0;1,6666666666666667
29400;U;5;20,0;20,0;10,0;0,8922115384615386;46,395;52,0;1,6666666666666667
29400;U;6;20,0;20,0;14,0;0,8429401251117069;31,441666666666666;37,3;1,6666666666666667
29596;A;0;0,0;0,0;11,0;0,9990811965811965;51,95222222222222;52,0;1,088888888888889
29596;A;1;22,0;22,0;12,0;0,7986296296296295;59,89722222222221;75,0;1,088888888888889
29596;A;2;0,0;0,0;8,0;1,0;37,3;37,3;0,7487777777777751
29596;A;4;22,0;22,0;9,0;0,7476388888888887;38,877222222222215;52,0;1,088888888888889
29596;A;5;22,0;22,0;10,0;0,9131517094017094;47,48388888888889;52,0;1,088888888888889
29596;A;6;22,0;22,0;14,0;0,8721328567173072;32,53055555555556;37,3;1,088888888888889
29596;A;9;22,0;22,0;15,0;0,38;14,174;37,3;
29700;U;0;0,0;0,0;11,0;0,9990811965811965;51,95222222222222;52,0;0,0
